Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-04-23,Last-minute: Turkey mini break for less than £100 😲🇹🇷✈️☀️,Voo,,https://www.holidaypirates.com/packages/maxwell-suites-marmaris-dalaman-turkey,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Luxury for less! 5⭐️ Sheraton Edinburgh stay with pool access,Voo + Hotel,,https://www.holidaypirates.com/hotels/luxury-for-less-5-sheraton-edinburgh-stay-with-pool-access,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,4-night Lanzarote 4⭐ escape with flights 🌴,Voo + Hotel,,https://www.holidaypirates.com/packages/ilunion-costa-sal-lanzarote-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,4⭐️ Gothenburg getaway with flights & breakfast 🇸🇪,Voo + Hotel,,https://www.holidaypirates.com/packages/gothenburg-getaway-gothia-towers-upper-house,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,NEW HOTEL ALERT 🚨 Majorca long weekend at LUSH 5⭐️ hotel,Voo + Hotel,,https://www.holidaypirates.com/packages/new-hotel-purobeach-resort-santa-ponsa,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Ibiza 4-night break in stunning 4⭐ PINK hotel with flights 🦩💕 ,Voo + Hotel,,https://www.holidaypirates.com/packages/ibiza-mini-break-paradiso-art-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Marrakech madness 🇲🇦☀️  4⭐ all-inclusive hol with ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/marrakech-ryads-and-parc-morocco,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Majorca 🇪🇸 bargain 4-star spring week with meals ☀️⛱️,Voo + Hotel,,https://www.holidaypirates.com/packages/thb-cala-lliteras-cala-ratjada,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Southampton–Florida 15-night cruise via Canaries 🇬🇧🇺🇸,Voo,,https://www.holidaypirates.com/cruises/spain-and-portugal-sky-princess,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,WOW 😮 All-inclusive mini break at STUNNING new Crete resort,Voo + Hotel,,https://www.holidaypirates.com/hotels/all-inclusive-holiday-stella-blue-seaside-resort,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Rome summer break at NEW 4⭐️ hotel with rooftop pool 🏊🇮🇹,Voo + Hotel,,https://www.holidaypirates.com/packages/the-social-hub-rome-loveholidays,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-04-23,Ryanair bag drop rule change means you need to arrive earlier!,Voo,,https://www.holidaypirates.com/travel-magazine/uk-ryanair-bag-drop-rule-change-means-you-need-to-arrive-earlier,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
