Data,Título,Tipo,Regime,Link Oferta,Google Flights,Skyscanner
2026-01-28,4⭐️ week with DIRECT return flights in the Bahamas for a FAB price 🏝️☀️💕,Voo,,https://www.holidaypirates.com/packages/bahamas-grand-hyatt-baha-mar-loveholidays,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Kos 5⭐ all-inclusive spring holiday at stunning resort,Voo,,https://www.holidaypirates.com/packages/mitsis-selection-blue-domes-kos,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Is this one of Germany's prettiest towns?,Voo + Hotel,,https://www.holidaypirates.com/hotels/quedlinburg-hotel-garni-zum-goldenen-ring,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,"4⭐️ Dubai holiday with breakfast, flights & 20kg luggage 🌴😍",Voo,,https://www.holidaypirates.com/packages/ramada-by-wyndham-dubai-barsha-heights-al-barsha-dubai,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,🇪🇸 Benidorm all-inclusive spring week – ✈️ from Manchester,Voo + Hotel,,https://www.holidaypirates.com/packages/dynastic-hotel-benidorm,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,4⭐️ all-inclusive Montenegro holiday 🌴😍🐚,Voo + Hotel,,https://www.holidaypirates.com/packages/carine-hotel-kumbor-herceg-novi-montenegro,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Italy: Perugia weekend mini break 🇮🇹🍝🍋🍸🛵,Voo + Hotel,,https://www.holidaypirates.com/packages/perugia-italy-mini-break,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,"11-night Menorca family holiday with flights, bags and transfers for a steal🌴🌞 ",Voo,,https://www.holidaypirates.com/packages/talayot-apartments-calan-forcat-menorca-balearic-islands-spain,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,4-night all-inclusive Tunisia break with ✈️,Voo,,https://www.holidaypirates.com/packages/medina-belisaire-and-thalasso-tunisia,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,5⭐️ Ibiza spring break 😍🥂🐚,Voo + Hotel,,https://www.holidaypirates.com/packages/bonito-ibiza-by-o-beach-san-antonio-bay-ibiza-balearic-islands,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,STUNNING 5⭐ all-inclusive luxury Red Sea holiday ☀️,Voo,,https://www.holidaypirates.com/packages/serry-beach-resort-hurghada-red-sea-egypt,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28, 5⭐️ mini-break to Marrakesh spa hotel with ✈️ 🇲🇦 ,Voo + Hotel,,https://www.holidaypirates.com/packages/5-star-mini-break-to-marrakesh-spa-hotel-with-flights,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Dreamy countryside escape to Cotswolds in a lodge 😍 🐑 ,Voo,,https://www.holidaypirates.com/hotels/Feldon-Valley-Cotswolds-England,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,"11-night Philippines holiday with breakfast, ✈️ & luggage 🌴🇵🇭",Voo + Hotel,,https://www.holidaypirates.com/packages/kingsford-hotel-manila-bay-pasay-luzon-philippines,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,4⭐️ Budapest city break under £70 🥂,Voo + Hotel,,https://www.holidaypirates.com/packages/up-hotel-budapest,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,7-night Dubrovnik 4⭐ holiday with flights & half-board ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/remisens-hotel-albatros-dubrovnik-croati,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Check out this treehouse in Kent 🌳🏠,Voo,,https://www.holidaypirates.com/hotels/kent-treehouse,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Say what!?? Krakow 🇵🇱 city break with ✈️ for less than £80,Voo + Hotel,,https://www.holidaypirates.com/packages/lounge-apartments-krakow-poland,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,EPIC 8-night Thailand adventure at 4⭐️ hotel with flights ✈️ 🇹🇭,Voo,,https://www.holidaypirates.com/packages/Holiday-Inn-Resort-Phuket-Thailand,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,2-night 4⭐ Florence city break with flights ✈️ 🇮🇹 ,Voo + Hotel,,https://www.holidaypirates.com/packages/una-hotels-vittoria-firenze-florence-italy,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Central Edinburgh stay for an absolute steal 🏰,Voo + Hotel,,https://www.holidaypirates.com/hotels/central-edinburgh-stay-for-an-absolute-steal,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,3-night Athens city break with flights ✈️,Voo + Hotel,,https://www.holidaypirates.com/packages/dorian-inn-sure-hotel-collection-by-best-western-athens-greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Majorca February half-term all-inclusive family holiday 🇪🇸,Voo + Hotel,,https://www.holidaypirates.com/packages/ilusion-calma-hotel-majorca,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,5⭐️ all-inclusive Turkey holiday with ✈️🌴🐚 ,Voo + Hotel,,https://www.holidaypirates.com/packages/vikingen-infinity-hotel-antalya-turkey,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,5⭐️ all-inclusive Turkey family holiday 🏝️😎,Voo + Hotel,,https://www.holidaypirates.com/packages/vikingen-infinity-hotel-turkler-antalya-turkey,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,"4⭐️ all-inclusive Tunisia holiday with flights, bags & transfers 😍🌴🐚",Voo,,https://www.holidaypirates.com/packages/tunisia-tui-suneo-royal-kenz,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Oman at a WOW price! 5-night trip to Muscat with ✈️ & Radisson Blu hotel,Voo + Hotel,,https://www.holidaypirates.com/packages/oman-at-a-wow-price-trip-to-muscat-with-radisson-blu-hotel,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Crete all-inclusive spring week at luxe top-rated resort ☀️🇬🇷🧿,Voo,,https://www.holidaypirates.com/packages/blue-bay-resort-crete,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,"10-night all-inclusive Rhodes holiday with ✈️, luggage & transfers🌴☀️",Voo + Hotel,,https://www.holidaypirates.com/packages/rodos-star-afandou-rhodes-greece,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Dubrovnik: 4-night group or family break for a pinch over £100 🤯🇭🇷,Voo,,https://www.holidaypirates.com/packages/dubrovnik-croatia-holiday-emma-apartment,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
2026-01-28,Holidays to Crystal River: Home of the manatees,Voo,,https://www.holidaypirates.com/destinations/usa/florida/crystal-river,https://www.google.com/flights?hl=pt,https://www.skyscanner.pt
